,0,1,2,3,4
323,KNo=146862 ,HinList=6801/6802/6803/6804/6841/6841/6842/6842/6843/6844/6844 ,MkrList=3860/3860/3860/3860/3860/3870/3860/3870/3860/3860/3870 ,parSyadaiNo=0,
324,KNo=146862 ,HinList=6801/6802/6803/6804/6841/6842/6843/6844 ,MkrList=3080/3080/3080/3080/3080/3080/3080/3080 ,parSyadaiNo=0,
325,KNo=146862 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300 ,parSyadaiNo=0,
326,KNo=146862 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260 ,parSyadaiNo=0,
327,ParamList=17700/0033////0/500 ,KurumaInfo=141245/1/ƒ÷¿/106/≥ﬁ´∏º∞ 2000 DOHC/17700/0033-0048/DBA-ZRR80W/1401/1601/3ZRFAE/2000,,,
328,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
329,KNo=118981 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
330,ParamList=09317/0035////0/500 ,KurumaInfo=118981/7/Ω ﬁŸ/9/ª› ﬁ∞ 660 ƒ◊Ø∏/9317/0032-0036 0110/GD-TT2/9808/0004/EN07V/660,,,
331,,KNoList=118701/134178/139555/118702/140223/118694/134174/139554/118695/118708/134184/139556/118709/118703/134179/139558/118704/118705/134170/139569/140224/140226/118696/134175/139557/118697/118698/134169/118715/134188/139560/118716/118717/134172/139570/140225/140227/118710/134185/139559/118711/118712/134171/118706/134180/139562/118707/140228/118699/134176/139561/118700/118718/134189/139564/118719/140229/118713/134186/139563/118714/118721/134181/139566/140230/118720/134177/139565/118723/134190/139568/140231/118722/134187/139567/118725/134183/139572/118724/134182/139571/118726/134191/139573/118727/134192/139574/151303/151310/151304/151311/134173/139575/133281/139576 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040,
332,ParamList=//DA64V///0/500 ,KurumaInfo=118701/8/ΩΩﬁ∑/22/¥Ãﬁÿ® 660 DOHC/15132/0009/EBD-DA64V/0508/1005/K6A/660,,,
333,ParamList='OZA575-EAF1'/41550616/O2æ›ª∞/NGK(NTK)/0,,,,
334,,KNoList=115655/125938/89179/89180/89181/89182/89151/89152/89153/89154/118981/118982/118983/125945/104392/97138/97139/97140/97141/97144/97145/97146/97147/125939/125941/125943/125946/125947/99780/99782/99784/99785/99766/99768/99769/99771/125940/125942/125944/122975/122976/102000/102002/102004/102006/102008/102009/102011/102012/122972/122973/122974/125963/125952/104044/104046/104048/104050/108994/108995/108997/108998/122977/125950/125951/125964/125973/109000/109001/109002/109005/109006/109007/109009/109010/122978/125976/125972/122979/125974/125953/125955/125957/125959/125966/125968/125970/125961/125965/125975/125977/125978/125954/125956/125958/125960/125967/125969/125971/125962/... ,HinList=2300/2301/2302/2303/2340/2341/2342/2343/2344/2345/2346/2380/2420/2421/2422/2423/2460/2480/5220 ,MkrList=2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2840/2840/2840/2840/2290/2290/2180,
335,ParamList=//TT2///0/500 ,KurumaInfo=115655/7/Ω ﬁŸ/9/ª› ﬁ∞ 660 ƒ◊Ø∏/9317/0057 0059 0061 0063/GD-TT2/9808/0004/EN07V/660,,,
336,KNo=118981 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
337,ParamList=09317/0035////0/500 ,KurumaInfo=118981/7/Ω ﬁŸ/9/ª› ﬁ∞ 660 ƒ◊Ø∏/9317/0032-0036 0110/GD-TT2/9808/0004/EN07V/660,,,
338,,KNoList=105972/105973/111341/105974/111338 ,HinList=3360/3360/3360/3361/3361/3361/3362/3362/3362/3363/3363/3363/3364/3364/3364/3365/3365/3365/3366/3366/3366/3380/3380/3380/3381/3381/3381/3382/3382/3382/3383/3383/3383/3384/3384/3384/3385/3385/3385/3386/3386/3386/3880/3881/3882/3840/3841/3842/3845/3843/3844/3800/3801/3802/3800/3801/3800/3802 ,MkrList=2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2780/2800/2820/2840/2840/2840/1040/1040/1040/1040/1040/1040/1040/1040/1040/2840/2840/2640/2640,
339,ParamList=10770/0122////0/500 ,KurumaInfo=105972/8/ΩΩﬁ∑/16/‹∫ﬁ›R 660 DOHC ¿∞Œﬁ/10770/0122/TA-MC22S/0209/0304/K6AT/660,,,
340,ParamList=18455/0602////0/500 ,KurumaInfo=153971/8/ΩΩﬁ∑/24/Ω≤Ãƒ  ≤ÃﬁÿØƒ 1200 DOHC/18455/0602/DAA-ZD53S/1910/2005/K12C-WA05A/1200,,,
341,ParamList='OZA668-EE1'/41485526/O2æ›ª∞/NGK(NTK)/0,,,,
342,KNo=118010 ,HinList=2300/2301/2302/2303/2340/2341/2342/2343/2344/2345/2346/2380/2420/2421/2422/2423/2460/2480/5220 ,MkrList=2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2840/2840/2840/2840/2290/2290/2180 ,parSyadaiNo=0,
343,KNo=118010 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
344,ParamList='9004301141'/-1///0,,,,
345,KNo=118010 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/... ,parSyadaiNo=0,
346,ParamList=12157/0016////0/500 ,KurumaInfo=118010/6/¿ﬁ≤ ¬/15/—∞Ãﬁ ∂Ω¿— 660 DOHC/12157/0015 0016 0031 0032/CBA-L150S/0404/0412/EFVE/660,,,
347,ParamList='2557'/-1///0,,,,
348,ParamList='TBT515'/-1///0,,,,
349,ParamList='1752150M41'/-1///0,,,,
350,KNo=147903 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040 ,parSyadaiNo=0,
351,KNo=147903 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260 ,parSyadaiNo=0,
352,KNo=147903 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/... ,parSyadaiNo=0,
353,ParamList=18094/0014////0/500 ,KurumaInfo=147903/8/ΩΩﬁ∑/42/ΩÕﬂ∞º± ∂Ω¿—Z 660 DOHC/18094/0014/DAA-MK42S/1612/1711/R06A/660,,,
354,KNo=78515 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
355,ParamList=06481/0200////0/500 ,KurumaInfo=78515/7/Ω ﬁŸ/9/ª› ﬁ∞ 660 ƒ◊Ø∏/6481/0200 0210/V-KS4/9609/9902/EN07C/660,,,
356,KNo=131053 ,HinList=3840/3841/3842/3845/3800/3801/3802/3843/3844/4741/4742/3803/4740/5740 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020 ,parSyadaiNo=0,
357,ParamList=16221/0001////0/500 ,KurumaInfo=131053/1/ƒ÷¿/142/ ﬂØø æØ√ 1500 DOHC/16221/0001/CBA-M502E/0812/1203/3SZVE/1500,,,
358,KNo=121081 ,HinList=3840/3841/3842/3845/3800/3801/3802/3843/3844/4741/4742/3803/4740/5740 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020 ,parSyadaiNo=0,
359,ParamList=15082/0195////0/500 ,KurumaInfo=121081/1/ƒ÷¿/106/≥ﬁ´∏º∞ 2000 DOHC/15082/0189-0236/DBA-AZR60G/0508/0706/1AZFSE/2000,,,
360,KNo=125585 ,HinList=1060/1061/1062/2430/2440/2450/2200/2220/2260/2456/2470/3800/3801/3802/3803/3840/3841/3842/3843/3844/3845/4021/4740/4741/4742/5620/5740/6860/6861/8131/8170/8170/8310/8383/8384/8390/8423/8424/8570 ,MkrList=1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/3860/1040/1040/1040/1040/1040/1040/1040 ,parSyadaiNo=0,
361,ParamList=15492/0020////0/500 ,KurumaInfo=125585/6/¿ﬁ≤ ¬/15/—∞Ãﬁ ∂Ω¿— 660 DOHC/15492/0020 0021 0033 0034/DBA-L175S/0610/1012/KFVE/660,,,
362,KNo=131053 ,HinList=3840/3841/3842/3845/3800/3801/3802/3843/3844/4741/4742/3803/4740/5740 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020 ,parSyadaiNo=0,
363,ParamList=16221/0001////0/500 ,KurumaInfo=131053/1/ƒ÷¿/142/ ﬂØø æØ√ 1500 DOHC/16221/0001/CBA-M502E/0812/1203/3SZVE/1500,,,
364,,KNoList=136441/136442/135113/135111/135112/135834/142489/142490/141590/141591/142479/142485/142486/142668/142260/142261/145570/143800/145150/145151/145152 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260,
365,ParamList=//GP2///0/500 ,KurumaInfo=136441/7/Ω ﬁŸ/31/≤›Ãﬂ⁄Øª ΩŒﬂ∞¬ 1600/16964/1001/DBA-GP2/1112/1410/FB16A/1600,,,
366,ParamList='48820-B1020'/84894134/Ω¿Àﬁ◊≤ªﬁÿ›∏/SUN(TOKAI)/0,,,,
367,ParamList='F'/84894134/Ω¿Àﬁ◊≤ªﬁÿ›∏/SUN(TOKAI)/0,,,,
368,KNo=131053 ,HinList=3840/3841/3842/3845/3800/3801/3802/3843/3844/4741/4742/3803/4740/5740 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020 ,parSyadaiNo=0,
369,ParamList=16221/0001////0/500 ,KurumaInfo=131053/1/ƒ÷¿/142/ ﬂØø æØ√ 1500 DOHC/16221/0001/CBA-M502E/0812/1203/3SZVE/1500,,,
370,ParamList='P212'/88155229/ª∞” ﬂØ∑›/ëΩñÄãªã∆/0,,,,
371,ParamList='W54NA-82'/88155230/ª∞”(ïWèÄ)/ëΩñÄãªã∆/0,,,,
372,,KNoList=111849/106392/106390 ,HinList=2500/2501/2502/2503/2504/5100/5100 ,MkrList=3420/3420/3420/3420/3420/3860/2290,
373,,KNoList=111849/106392/106390 ,HinList=8130/8160/5100/5100 ,MkrList=2100/2100/3860/2290,
374,ParamList=11626/0001////0/500 ,KurumaInfo=111849/2/ì˙éY/75/∑≠∞Ãﬁ 1400 DOHC/11626/0001 0002/UA-BZ11/0310/0404/CR14DE/1400,,,
375,ParamList='48820-44020'/84773838/Ω¿Àﬁ◊≤ªﬁÿ›∏/SUN(TOKAI)/0,,,,
376,ParamList='SPS-T44020'/84773838/Ω¿Àﬁ◊≤ªﬁÿ›∏/SUN(TOKAI)/0,,,,
377,ParamList='F'/84773838/Ω¿Àﬁ◊≤ªﬁÿ›∏/SUN(TOKAI)/0,,,,
378,KNo=121081 ,HinList=3840/3841/3842/3845/3800/3801/3802/3843/3844/4741/4742/3803/4740/5740 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020 ,parSyadaiNo=0,
379,ParamList=15082/0195////0/500 ,KurumaInfo=121081/1/ƒ÷¿/106/≥ﬁ´∏º∞ 2000 DOHC/15082/0189-0236/DBA-AZR60G/0508/0706/1AZFSE/2000,,,
380,ResultList=Engineer-1/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=D4-5D-64-26-30-F4,
381,ResultList=engineer-5/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-75,
382,LCResult=lcLoggedIn,,,,
383,KNo=134566 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
384,KNo=134566 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300 ,parSyadaiNo=0,
385,ParamList=16709/0603////0/500 ,KurumaInfo=134566/2/ì˙éY/85/”∫ 660 DOHC/16709/0603 0607/DBA-MG33S/1102/1605/R06A/660,,,
386,LCResult=lcLoggedIn,,,,
387,LCResult=lcLoggedIn,,,,
388,ParamList='22176KA051'/-1///0,,,,
389,ParamList='2217KA051'/-1///0,,,,
390,ParamList='2217KA050'/-1///0,,,,
391,ParamList='83131KA010'/-1///0,,,,
392,ParamList='83131KA010]'/-1///0,,,,
393,ParamList='20420KE000'/-1///0,,,,
394,ParamList='20464KE020'/-1///0,,,,
395,ParamList='20464KE000'/-1///0,,,,
396,ParamList='20202KE040'/-1///0,,,,
397,ParamList='20202KE000'/-1///0,,,,
398,ParamList='34167KE000'/-1///0,,,,
399,ParamList='34167KE'/-1///0,,,,
400,ParamList='34167KE0'/-1///0,,,,
401,ParamList='34167KE000'/-1///0,,,,
402,ParamList=09206/0033////0/500 ,KurumaInfo=86215/7/Ω ﬁŸ/18/Ãﬂ⁄µ 660 M•CHG/9206/0033/GF-RA1/9810/9906/EN07W/660,,,
403,ResultList=engineer-5/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-75,
404,ParamList='34160KE'/-1///0,,,,
405,ParamList='34160KE000'/-1///0,,,,
406,ParamList='34160KE000'/-1///0,,,,
407,ParamList='34160KE000'/-1///0,,,,
408,ParamList='34160KE000'/-1///0,,,,
409,ParamList='20331KC000'/-1///0,,,,
410,ParamList='20320KE'/-1///0,,,,
411,ParamList='20320KE000'/-1///0,,,,
412,ParamList='15255AA022'/-1///0,,,,
413,ParamList='806922050'/-1///0,,,,
414,ParamList=09206/0033////0/500 ,KurumaInfo=86215/7/Ω ﬁŸ/18/Ãﬂ⁄µ 660 M•CHG/9206/0033/GF-RA1/9810/9906/EN07W/660,,,
415,ParamList='48609B1050'/-1///0,,,,
416,,KNoList=113371/123917 ,HinList=4971/4972/4973/4974/4975/4976/4977/4978/4979 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020,
417,,KNoList=113371/123917 ,HinList=3440/3441/3442/3480/3481/3482 ,MkrList=1620/1620/1620/1620/1620/1620,
418,,KNoList=113371/123917 ,HinList=3840/3841/3842/3845/3800/3801/3802/3843/3844/4741/4742/3803/4740/5740 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020/2020,
419,,KNoList=113371/123917 ,HinList=1060/1061/1062/2430/2440/2450/2200/2220/2260/2456/2470/3800/3801/3802/3803/3840/3841/3842/3843/3844/3845/4021/4740/4741/4742/5620/5740/6860/6861/8131/8170/8170/8310/8383/8384/8390/8423/8424/8570 ,MkrList=1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/3860/1040/1040/1040/1040/1040/1040/1040,
420,,KNoList=113371/123917 ,HinList=9500/9501/9502/9503/9505/9504/9670/9671/9672/9700/9701/9702/9760/9761/9762 ,MkrList=0001/0001/0001/0001/0001/0001/0001/0001/0001/0001/0001/0001/0001/0001/0001,
421,,KNoList=113371/123917 ,HinList=2060/2061/2062/2063 ,MkrList=2480/2480/2480/2480,
422,,KNoList=113371/123917 ,HinList=2300/2301/2302/2303/2340/2341/2342/2343/2344/2345/2346/2380/2420/2421/2422/2423/2460/2480/5220 ,MkrList=2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2180/2840/2840/2840/2840/2290/2290/2180,
423,,KNoList=113371/123917 ,HinList=2580/2600/2620/2660/2660/2660/2660/2680/2680/2680/2680/2670/2700/2700/2700/2700/2840/2860/2880/2900/2760/2780/2800/2820 ,MkrList=2660/2660/2660/2200/4600/2660/1040/2200/4600/2660/1040/1040/2200/4600/2660/1040/2200/2200/2200/2200/4280/4280/4280/4280,
424,,KNoList=113371/123917 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040,
425,,KNoList=113371/123917 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300,
426,,KNoList=113371/123917 ,HinList=3320/3321/3320/3321/3040/3080/3041/3081/3120/3121/3122/3123/3042/3082/3160/3161/3162/3163/3200/3201/3202/3205/3206/3207/3208/3245/3246/3247/3248/3240/3241/3242/3280/3281/3282/3920/3921/3922/3960/3961/3962/3963/4000/4001/4002/4003/4040/4080/4081/4082/4083/4084/4085/4160/4180/4200/4220/4230/4260/4261/4262/4300/4340/4360 ,MkrList=4280/4280/3600/3600/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600,
427,,KNoList=113371/123917 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/...,
428,ParamList=12482/0007////0/500 ,KurumaInfo=113371/1/ƒ÷¿/119/ ﬂØø 1300 DOHC/12482/0001 0002 0004-0007/DBA-QNC10/0405/1002/K3VE/1300,,,
429,KNo=86215 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/... ,parSyadaiNo=0,
430,KNo=86215 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
431,KNo=86215 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/... ,parSyadaiNo=0,
432,ParamList=09206/0033////0/500 ,KurumaInfo=86215/7/Ω ﬁŸ/18/Ãﬂ⁄µ 660 M•CHG/9206/0033/GF-RA1/9810/9906/EN07W/660,,,
433,KNo=123235 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
434,ParamList=12751/0003////0/500 ,KurumaInfo=123235/8/ΩΩﬁ∑/16/‹∫ﬁ›R 660 DOHC/12751/0003/DBA-MH21S/0508/0705/K6A/660,,,
